id	rate
17053	2
17055	0
17057	3
17059	0
17061	0
17063	0
17065	0
17067	1
17069	0
17073	2
17075	1
17077	0
17081	0
17083	0
17085	0
17087	0
17089	5
17091	6
17093	4
17095	3
17099	5
17097	18
17103	0
17105	4
17107	0
17115	4
17117	0
17119	16
17121	0
17123	0
17125	1
17127	1
17109	0
17111	2
17113	0
17129	1
17131	1
17133	0
17135	1
17137	2
17141	2
17143	15
17145	0
17147	0
17149	0
17155	0
17157	0
17159	0
17161	4
17167	17
17169	0
17171	0
17163	24
17175	0
17177	1
17179	0
17181	0
17183	7
17185	0
17187	0
17189	0
17193	0
17195	0
17197	25
17199	0
17201	20
17203	0
18003	30
18005	3
18009	0
18013	1
18019	2
18023	6
18025	0
18027	0
18033	0
18035	2
18043	7
18047	1
18051	0
18053	3
18055	0
18067	7
18069	0
18071	1
18075	0
18079	0
18083	1
18085	3
18091	4
18087	1
18089	36
18093	2
18095	8
18103	2
18113	0
18145	0
18141	27
18151	1
18153	1
18157	6
18163	9
18169	0
18177	1
18179	0
18181	0
19013	0
19001	0
19003	0
19005	0
19007	0
19009	0
19015	0
19017	0
19019	1
19021	0
19023	0
19025	0
19027	0
19029	0
19031	0
19033	1
19035	1
19037	0
19039	0
19041	1
19043	0
19045	0
19047	0
19049	1
19055	1
19059	0
19061	2
19063	0
19065	0
19067	0
19071	0
19075	0
19077	0
19081	0
19083	0
19085	0
19087	0
19089	0
19091	0
19093	0
19095	1
19097	0
19099	0
19101	0
19103	2
19107	0
19109	0
19111	0
19113	2
19115	0
19117	1
19119	0
19121	0
19123	0
19127	0
19129	0
19131	0
19135	0
19139	0
19141	0
19143	1
19145	0
19147	0
19149	0
19151	0
19153	11
19155	2
19159	0
19161	0
19163	0
19167	1
19169	0
19171	0
19173	0
19175	0
19177	0
19179	0
19181	2
19183	1
19185	0
19187	2
19191	0
19193	0
19195	0
19197	0
20015	5
20001	0
20003	0
20007	0
20011	1
20013	0
20019	0
20021	4
20027	0
20029	0
20031	0
20035	0
20037	2
20041	0
20043	0
20047	1
20051	0
20053	0
20055	3
20057	0
20059	2
20061	1
20063	0
20067	0
20069	0
20073	0
20075	0
20077	0
20079	0
20081	0
20085	0
20087	0
20091	2
20095	0
20097	0
20099	0
20103	2
20107	0
20109	0
20111	1
20115	1
20117	0
20121	2
20125	2
20127	0
20129	0
20131	1
20133	0
20135	0
20137	0
20139	0
20141	0
20143	0
20145	0
20147	0
20149	1
20151	1
20153	0
20157	0
20159	0
20161	20
20163	0
20165	0
20167	0
20169	0
20171	0
20173	1
20177	3
20181	0
20183	0
20191	1
20193	0
20195	0
20197	0
20201	0
20203	0
20205	0
20207	0
20209	8
21003	0
21015	19
21017	0
21019	2
21023	0
21029	7
21031	0
21037	0
21037	0
21047	6
21049	1
21059	2
21061	0
21067	0
21077	0
21081	1
21089	0
21091	0
21093	7
21101	1
21103	0
21111	0
21113	1
21117	2
21117	1
21123	0
21149	0
21163	0
21185	0
21185	5
21191	0
21209	4
21211	4
21215	0
21221	0
21223	0
21227	3
21239	0
21001	0
21005	2
21007	1
21009	0
21011	0
21013	1
21021	1
21025	0
21027	0
21033	0
21035	1
21039	0
21041	1
21043	4
21051	1
21053	1
21055	0
21057	0
21063	0
21065	1
21069	0
21071	1
21073	4
21075	0
21079	0
21083	1
21085	0
21087	0
21095	0
21097	1
21099	0
21107	2
21109	1
21115	0
21119	0
21121	2
21125	11
21127	1
21131	0
21133	1
21135	0
21137	1
21139	1
21141	2
21143	0
21151	6
21153	2
21155	2
21157	1
21159	0
21161	2
21145	4
21147	0
21165	0
21167	0
21169	1
21171	1
21173	6
21175	0
21177	2
21177	0
21179	1
21181	0
21183	1
21187	0
21189	2
21193	1
21195	1
21197	0
21199	6
21201	0
21203	2
21205	1
21207	0
21213	2
21217	1
21219	1
21225	1
21229	1
21231	2
21233	0
21235	3
21237	0
22001	20
22005	33
22015	10
22017	6
22019	31
22023	0
22031	4
22033	194
22037	1
22043	0
22045	64
22047	15
22051	399
22055	31
22057	28
22063	12
22073	48
22075	3
22077	8
22079	15
22087	32
22089	23
22095	11
22099	16
22103	23
22105	124
22109	34
22111	0
22113	17
22119	1
22121	9
22125	2
22003	1
22007	6
22009	3
22011	0
22013	8
22021	1
22029	6
22039	1
22041	0
22049	0
22059	2
22061	4
22065	0
22069	4
22081	3
22083	1
22085	2
22097	14
22101	17
22107	0
22115	2
22117	7
22123	0
22127	0
23001	1
23005	3
23019	2
23023	0
23031	2
23003	0
23007	0
23009	0
23011	4
23013	1
23015	0
23017	1
23021	0
23025	4
23027	1
23029	1
24001	7
24003	0
24003	492
24510	0
24510	1497
24009	12
24013	9
24015	16
24017	126
24021	30
24025	81
24027	0
24027	201
24031	0
24031	659
24033	0
24035	11
24039	1
24037	28
24043	35
24045	24
24047	5
24011	1
24019	1
24023	0
24029	3
24041	0
26015	0
26017	2
26021	10
26025	4
26027	0
26037	1
26045	26
26049	4
26065	9
26075	4
26077	37
26081	38
26087	4
26093	4
26099	36
26111	1
26115	19
26117	2
26121	1
26125	0
26139	29
26145	11
26147	3
26159	4
26161	80
26163	1
26001	0
26003	0
26005	2
26007	1
26009	0
26011	0
26013	0
26019	0
26023	0
26029	1
26031	0
26033	0
26035	1
26039	0
26041	0
26047	0
26051	1
26053	0
26055	5
26057	2
26059	0
26061	1
26063	1
26067	1
26069	0
26071	1
26073	6
26079	1
26083	0
26085	1
26089	2
26091	2
26095	0
26097	0
26101	0
26103	3
26105	0
26107	2
26109	0
26113	1
26119	0
26123	0
26127	2
26129	1
26131	0
26133	2
26135	0
26137	0
26141	0
26143	0
26151	2
26155	2
26149	0
26157	0
26165	0
27003	5
27013	0
27017	2
27019	4
27025	0
27027	1
27037	0
27039	0
27045	1
27053	3
27055	0
27059	0
27079	0
27095	3
27103	0
27109	2
27119	0
27123	16
27141	3
27143	0
27145	2
27137	1
27157	0
27163	4
27171	5
27001	2
27005	0
27007	2
27011	0
27015	0
27021	3
27023	0
27029	0
27031	0
27033	0
27035	1
27041	2
27043	0
27047	0
27049	2
27051	0
27057	1
27061	0
27063	1
27065	0
27067	2
27069	0
27073	0
27075	0
27077	0
27081	0
27083	0
27089	0
27091	0
27085	0
27093	0
27099	0
27101	0
27105	0
27107	0
27111	0
27113	0
27115	6
27121	0
27125	0
27127	0
27129	0
27131	1
27133	0
27135	0
27147	1
27149	0
27151	0
27153	0
27155	0
27159	0
27161	0
27165	0
27167	1
27169	0
27173	0
28033	6
28045	2
28047	10
28049	8
28059	15
28073	9
28089	4
28093	0
28121	3
28143	7
28019	0
28021	1
28043	3
28067	9
28069	3
28075	18
28085	0
28091	6
28105	7
28107	5
28123	3
28131	2
28133	12
28149	1
28151	6
29003	1
29013	0
29017	7
29019	11
29021	2
29025	0
29027	8
29031	5
29037	2
29043	2
29047	11
29049	0
29051	2
29059	1
29063	1
29071	1
29077	10
29095	9
29097	6
29099	15
29107	0
29113	1
29119	3
29135	0
29145	7
29151	0
29165	4
29167	2
29177	0
29183	0
29183	9
29189	399
29219	2
29225	1
29001	0
29005	0
29007	2
29009	0
29011	0
29015	4
29023	6
29029	0
29033	0
29035	1
29039	0
29041	0
29045	1
29053	1
29055	0
29057	0
29061	0
29065	1
29067	0
29069	1
29073	0
29075	0
29079	0
29081	0
29083	2
29085	0
29087	0
29089	1
29091	4
29093	1
29101	1
29103	0
29105	0
29109	1
29111	0
29115	1
29117	0
29121	1
29123	1
29125	0
29127	0
29129	0
29131	1
29133	0
29137	1
29139	1
29141	1
29147	0
29149	0
29153	2
29155	0
29157	0
29159	1
29161	0
29163	1
29169	3
29171	0
29173	0
29175	0
29179	0
29181	1
29195	0
29197	0
29199	0
29201	0
29203	2
29205	0
29185	0
29186	0
29187	3
29207	1
29209	1
29211	0
29213	0
29215	1
29217	1
29221	4
29223	0
29227	0
29229	0
30009	0
30013	1
30037	0
30063	3
30111	10
30001	0
30003	0
30005	0
30007	0
30011	0
30017	1
30019	0
30021	0
30023	1
30025	0
30027	1
30029	4
30031	1
30033	0
30035	0
30039	0
30041	0
30043	0
30045	0
30047	5
30049	5
30051	0
30053	0
30057	0
30055	0
30059	0
30061	0
30065	1
30067	0
30071	0
30073	0
30075	0
30077	0
30079	0
30081	2
30083	0
30085	0
30087	0
30089	1
30091	0
30093	3
30095	0
30097	0
30099	1
30101	0
30103	0
30105	0
30107	0
30109	0
31025	0
31043	3
31051	0
31055	9
31079	0
31081	0
31109	0
31121	0
31153	8
31155	0
31159	0
31177	0
31001	0
31003	0
31005	0
31013	0
31017	0
31019	0
31021	0
31023	0
31027	0
31029	0
31031	0
31033	0
31035	0
31037	1
31039	0
31041	0
31045	0
31047	0
31053	2
31059	0
31061	0
31065	0
31067	0
31071	0
31073	0
31085	0
31087	0
31089	0
31091	0
31099	0
31101	0
31103	0
31105	0
31107	0
31111	0
31119	0
31123	0
31127	0
31131	1
31133	0
31135	0
31137	0
31139	0
31141	0
31145	0
31147	0
31149	0
31151	0
31157	1
31161	1
31163	0
31167	0
31169	0
31173	1
31181	0
31183	0
31185	0
32510	18
32029	0
32031	7
32001	0
32005	2
32007	0
32009	0
32011	1
32013	0
32015	1
32017	0
32019	8
32021	0
32023	12
32027	0
32033	3
33015	0
33017	0
33003	2
33005	0
33009	0
33013	0
34001	0
34003	0
34005	0
34007	1
34007	427
34009	0
34011	0
34013	46
34015	0
34017	0
34019	0
34021	1
34023	0
34025	0
34027	0
34029	0
34031	0
34033	0
34035	0
34037	0
34039	0
34041	0
35001	122
35013	6
35043	1
35049	13
35057	4
35061	11
35003	0
35005	1
35006	0
35007	2
35009	1
35011	1
35015	1
35023	1
35025	2
35027	0
35029	1
35031	5
35033	0
35035	0
35037	0
35047	0
35051	0
35053	0
35059	0
36001	0
36007	5
36015	2
36027	2
36029	12
36043	0
36045	1
36051	0
36053	0
36059	478
36063	20
36065	1
36067	34
36069	7
36071	1
36073	1
36075	3
36079	4
36083	3
36087	0
36091	2
36093	1
36095	0
36103	0
36103	541
36107	1
36111	1
36113	5
36115	0
36119	7
36123	1
36003	0
36009	1
36011	2
36013	6
36017	0
36019	0
36021	1
36023	2
36025	3
36031	0
36033	0
36035	0
36037	5
36039	0
36041	0
36049	0
36057	3
36077	3
36097	0
36099	0
36101	0
36089	0
36105	3
36121	1
37001	6
37003	2
37021	28
37023	16
37025	19
37027	12
37035	16
37037	9
37053	2
37057	21
37059	3
37063	22
37065	13
37067	40
37069	9
37071	0
37087	10
37097	17
37101	39
37109	4
37115	1
37127	5
37129	44
37135	6
37137	2
37141	8
37145	3
37147	28
37157	14
37159	14
37169	0
37179	38
37183	25
37191	29
37197	6
37007	5
37009	0
37013	9
37029	2
37033	6
37039	5
37041	1
37043	1
37047	13
37055	0
37061	7
37083	13
37085	33
37091	2
37105	10
37107	24
37117	6
37111	9
37123	4
37131	4
37139	3
37143	0
37149	1
37153	23
37161	5
37163	22
37165	7
37167	2
37171	9
37173	2
37175	6
37177	0
37181	13
37189	3
37193	12
37195	4
37199	0
38015	0
38017	0
38035	0
38059	1
38065	0
38085	0
38001	0
38003	0
38005	0
38007	0
38009	0
38011	0
38013	0
38019	0
38021	0
38023	0
38025	0
38027	0
38029	0
38031	0
38033	0
38037	0
38039	0
38041	0
38043	0
38045	0
38047	0
38049	0
38051	0
38053	0
38055	0
38057	1
38061	0
38063	0
38067	0
38069	0
38071	0
38073	0
38075	0
38077	0
38079	1
38081	0
38083	0
38087	0
38089	0
38091	0
38093	0
38097	1
38099	0
38101	6
38103	0
38105	0
39003	14
39013	1
39015	2
39017	6
39023	9
39025	7
39041	14
39045	1
39051	1
39055	2
39057	2
39061	38
39073	1
39081	0
39085	10
39087	8
39093	8
39095	31
39097	4
39099	0
39103	0
39109	2
39113	89
39127	2
39129	3
39133	13
39139	7
39151	17
39153	13
39155	3
39159	1
39165	13
39173	1
39001	0
39005	4
39007	14
39009	3
39021	0
39027	0
39029	0
39031	5
39033	0
39039	3
39043	1
39047	5
39053	2
39063	2
39065	1
39067	2
39069	1
39071	1
39075	0
39079	7
39083	0
39091	0
39101	12
39105	6
39107	1
39111	0
39115	1
39119	9
39121	0
39123	2
39125	1
39131	2
39135	3
39137	0
39141	12
39143	1
39145	11
39147	64
39149	1
39157	1
39161	0
39163	2
39167	1
39169	2
39175	0
40017	1
40027	3
40031	2
40033	0
40037	3
40047	0
40051	0
40079	2
40081	2
40083	1
40087	2
40109	0
40111	3
40113	4
40117	9
40131	6
40135	1
40143	12
40145	6
40001	1
40003	0
40005	1
40007	0
40009	1
40011	1
40015	0
40019	0
40021	5
40023	0
40025	0
40029	0
40035	1
40039	0
40041	3
40043	0
40045	0
40049	0
40053	0
40057	0
40059	0
40061	1
40063	2
40065	0
40067	0
40069	0
40071	1
40073	0
40075	0
40077	0
40085	1
40093	0
40095	0
40097	0
40089	3
40091	1
40099	0
40101	1
40103	0
40105	0
40107	0
40119	1
40121	0
40123	0
40125	0
40127	0
40129	0
40133	1
40137	0
40139	0
40141	0
40149	0
40151	0
40153	0
41003	0
41005	80
41009	0
41017	1
41033	5
41039	12
41043	7
41047	19
41051	23
41053	0
41067	26
41071	3
41001	0
41007	2
41011	4
41013	0
41025	0
41027	1
41031	1
41049	2
41057	0
41059	1
41061	0
41065	1
41069	0
42003	1
42011	0
42013	0
42017	0
42019	0
42041	0
42049	0
42055	0
42071	0
42081	0
42085	0
42091	0
42095	0
42103	0
42125	1
42131	0
42133	0
42009	0
42031	0
42047	0
42059	0
42063	0
42065	0
42073	0
42107	0
42109	0
42117	0
42119	0
42123	0
42127	0
45003	50
45007	91
45013	63
45015	63
45017	3
45023	13
45031	28
45039	8
45041	74
45045	277
45051	0
45051	120
45053	14
45057	29
45059	11
45063	78
45077	17
45079	300
45081	2
45083	94
45085	22
45087	14
45091	38
45001	6
45009	0
45011	7
45021	25
45025	8
45027	9
45029	17
45033	13
45043	17
45047	15
45049	8
45061	7
45067	14
45069	13
45065	3
45071	6
45073	9
45089	20
46033	0
46083	1
46087	0
46093	0
46099	1
46103	5
46125	0
46127	0
46003	0
46005	0
46007	0
46009	0
46011	0
46013	0
46019	0
46021	0
46023	1
46025	0
46027	0
46029	0
46031	1
46035	0
46039	0
46041	0
46043	0
46045	0
46049	0
46057	0
46063	0
46065	0
46067	0
46073	0
46081	2
46091	0
46089	0
46097	0
46101	0
46113	0
46107	0
46109	0
46111	0
46115	0
46117	0
46119	0
46123	0
46129	1
46135	0
46137	0
47001	6
47009	27
47011	13
47013	4
47015	1
47019	4
47021	6
47023	0
47033	0
47043	4
47047	7
47057	0
47063	5
47065	17
47169	0
47073	1
47081	1
47089	3
47093	72
47105	2
47111	0
47113	4
47115	1
47119	9
47125	4
47129	4
47139	1
47145	5
47147	3
47149	9
47153	0
47157	105
47159	4
47163	19
47165	3
47167	12
47171	2
47173	3
47179	7
47187	2
47189	3
47003	0
47005	0
47007	0
47017	1
47025	10
47027	0
47029	8
47031	1
47035	2
47039	3
47041	2
47045	3
47049	0
47051	1
47053	2
47055	3
47059	15
47061	0
47067	0
47069	8
47071	5
47075	5
47077	3
47079	3
47083	0
47085	2
47087	0
47091	2
47095	0
47097	2
47099	4
47101	0
47103	4
47117	2
47107	5
47109	0
47121	2
47123	5
47127	1
47131	0
47133	0
47135	1
47137	0
47141	1
47143	2
47151	0
47155	10
47161	0
47175	0
47177	1
47181	0
47183	0
47185	1
48007	2
48009	1
48011	0
48013	8
48015	3
48019	1
48021	24
48027	9
48029	118
48037	2
48039	36
48041	2
48051	3
48055	6
48059	0
48061	16
48065	0
48071	12
48077	0
48085	2
48091	8
48099	1
48107	0
48113	3
48121	8
48135	35
48139	6
48141	25
48145	1
48157	141
48167	22
48175	2
48181	1
48183	10
48187	10
48199	0
48201	3044
48209	22
48215	130
48221	7
48229	0
48231	9
48235	0
48245	9
48251	5
48257	11
48281	0
48291	4
48303	9
48305	0
48317	0
48309	5
48325	1
48329	6
48339	90
48355	2
48359	0
48361	7
48367	3
48375	7
48381	1
48395	0
48397	3
48401	1
48409	0
48423	41
48425	1
48439	14
48441	0
48451	4
48453	64
48459	4
48469	6
48473	1
48479	3
48485	0
48491	15
48493	1
48497	2
48001	7
48003	0
48005	2
48017	0
48023	0
48025	1
48031	0
48033	0
48035	0
48043	0
48045	0
48047	0
48049	0
48053	1
48057	0
48063	2
48067	1
48069	0
48073	2
48075	0
48079	0
48081	0
48087	0
48089	2
48093	0
48095	0
48097	2
48101	0
48103	0
48105	0
48109	0
48111	0
48115	0
48117	0
48119	0
48123	1
48125	0
48127	0
48129	1
48131	1
48133	0
48137	0
48143	0
48147	2
48149	2
48151	0
48153	0
48155	0
48159	0
48161	0
48163	2
48165	1
48169	1
48171	0
48173	0
48177	1
48179	4
48185	4
48189	0
48191	1
48195	0
48197	0
48203	2
48205	0
48207	0
48211	1
48213	4
48217	5
48219	1
48223	0
48225	0
48227	1
48233	0
48237	0
48239	1
48241	3
48243	0
48247	0
48255	3
48261	0
48263	0
48265	1
48267	0
48269	0
48271	0
48273	1
48275	1
48277	3
48279	1
48283	0
48285	0
48287	3
48289	0
48293	2
48295	0
48297	1
48299	0
48301	0
48313	3
48319	0
48321	6
48323	0
48307	0
48311	0
48327	0
48331	0
48333	0
48335	0
48337	0
48341	0
48343	0
48345	0
48347	2
48353	1
48357	0
48363	1
48365	1
48369	0
48371	1
48373	8
48377	0
48379	0
48383	0
48385	0
48387	0
48389	0
48391	0
48393	0
48399	0
48403	0
48405	0
48407	4
48411	0
48413	0
48415	1
48417	0
48419	2
48421	0
48427	9
48429	0
48431	0
48433	0
48435	0
48443	0
48445	0
48447	0
48449	1
48455	0
48457	5
48461	0
48463	1
48465	2
48467	1
48471	6
48475	1
48477	2
48481	2
48483	0
48487	0
48489	5
48495	0
48499	2
48501	0
48503	0
48507	0
49003	0
49005	2
49011	0
49023	0
49035	246
49049	0
49053	1
49057	4
49001	0
49007	1
49013	0
49015	0
49021	1
49025	0
49027	2
49033	0
49037	1
49039	0
49041	0
49043	4
49047	1
49051	0
50007	0
50011	0
50013	0
50015	0
50025	0
51003	21
51007	2
51009	6
51011	2
51013	103
51015	3
51019	4
51023	1
51029	2
51031	8
51033	3
51036	0
51041	194
51043	0
51045	0
51047	7
51053	7
51059	461
51061	2
51063	0
51065	3
51067	4
51069	8
51071	0
51073	6
51075	0
51079	8
51085	10
51087	203
51093	3
51095	12
51101	1
51107	46
51115	0
51121	2
51125	1
51127	0
51145	2
51149	13
51153	230
51155	3
51157	0
51161	12
51165	5
51169	0
51177	54
51179	37
51183	2
51187	0
51191	3
51199	34
51001	5
51005	1
51017	0
51021	0
51025	1
51027	0
51035	1
51037	1
51049	0
51051	0
51057	0
51077	1
51081	5
51083	3
51089	29
51091	0
51097	2
51099	2
51103	0
51105	0
51109	4
51111	0
51113	1
51117	4
51119	1
51131	2
51133	2
51135	0
51137	2
51139	1
51141	6
51143	2
51147	1
51159	0
51163	0
51167	1
51171	0
51173	1
51175	4
51181	2
51185	2
51193	0
51195	0
51197	1
53003	0
53005	6
53007	2
53011	44
53013	0
53015	4
53017	1
53021	3
53033	98
53035	38
53051	1
53053	243
53057	8
53059	0
53061	89
53063	28
53065	1
53067	21
53071	2
53073	14
53077	24
53001	3
53009	2
53019	0
53023	0
53025	8
53027	0
53029	1
53031	1
53037	0
53039	0
53041	1
53043	2
53045	9
53047	0
53049	1
53055	1
53069	0
53075	1
54003	16
54005	0
54009	1
54011	2
54019	5
54029	1
54037	6
54051	0
54057	1
54061	1
54069	0
54077	0
54079	2
54081	10
54105	0
54107	4
54001	0
54013	0
54017	0
54021	0
54023	0
54025	0
54031	0
54033	5
54035	0
54041	0
54045	1
54053	3
54047	2
54055	13
54059	0
54063	0
54065	0
54067	2
54073	0
54075	0
54083	0
54085	0
54087	1
54089	1
54095	0
54097	0
54103	0
54109	1
55009	3
55015	0
55017	0
55021	0
55025	11
55031	1
55035	0
55039	1
55045	0
55049	0
55059	3
55061	1
55063	0
55073	1
55079	5
55087	1
55089	0
55093	0
55101	3
55105	1
55117	1
55109	2
55131	1
55133	4
55139	1
55001	0
55003	0
55005	0
55007	1
55011	0
55013	0
55019	0
55023	0
55027	2
55029	0
55033	1
55037	0
55041	0
55043	0
55047	0
55051	0
55053	3
55055	4
55057	0
55065	0
55067	0
55069	0
55071	0
55075	2
55077	1
55078	0
55081	0
55085	0
55091	0
55095	0
55097	1
55099	0
55103	0
55107	0
55111	4
55113	3
55115	4
55119	0
55121	0
55123	1
55125	0
55127	2
55129	1
55135	1
55137	0
55141	1
56021	3
56025	3
56001	0
56003	0
56005	0
56007	0
56011	0
56013	0
56015	0
56017	0
56019	0
56023	0
56029	1
56031	0
56033	0
56035	1
56037	0
56041	0
56043	0
56045	0
