id	rate
21145	3
21147	0
21165	0
21167	0
21169	0
21171	1
21173	0
21175	0
21177	0
21177	0
21179	2
21181	0
21183	0
21187	0
21189	0
21193	0
21195	0
21197	0
21199	4
21201	0
21203	0
21205	1
21207	0
21213	0
21217	0
21219	0
21225	1
21229	0
21231	1
21233	0
21235	2
21237	0
22001	0
22005	4
22015	1
22017	2
22019	5
22023	0
22031	0
22033	14
22037	0
22043	0
22045	2
22047	0
22051	59
22055	6
22057	7
22063	0
22073	5
22075	1
22077	0
22079	5
22087	7
22089	8
22095	2
22099	0
22103	7
22105	9
22109	11
22111	0
22113	0
22119	0
22121	0
22125	0
22003	0
22007	1
22009	3
22011	4
22013	0
22021	0
22029	2
22039	0
22041	0
22049	2
22059	0
22061	0
22065	1
22069	0
22081	0
22083	0
22085	1
22097	0
22101	1
22107	0
22115	3
22117	3
22123	0
22127	0
23001	0
23005	0
23019	1
23023	2
23031	0
23003	0
23007	0
23009	0
23011	0
23013	0
23015	0
23017	0
23021	0
23025	0
23027	2
23029	1
24001	0
24003	0
24003	33
24510	0
24510	163
24009	9
24013	0
24015	1
24017	31
24021	
24025	0
24027	0
24027	3
24031	0
24031	62
24033	0
24035	4
24039	0
24037	2
24043	4
24045	2
24047	0
24011	0
24019	0
24023	1
24029	0
24041	1
26015	0
26017	1
26021	5
26025	1
26027	4
26037	0
26045	2
26049	0
26065	2
26075	6
26077	7
26081	15
26087	2
26093	7
26099	12
26111	8
26115	23
26117	0
26121	5
26125	6
26139	19
26145	4
26147	14
26159	5
26161	16
26163	0
26001	1
26003	0
26005	5
26007	0
26009	0
26011	2
26013	0
26019	0
26023	0
26029	0
26031	1
26033	0
26035	8
26039	2
26041	0
26047	2
26051	0
26053	0
26055	5
26057	2
26059	1
26061	1
26063	0
26067	1
26069	0
26071	0
26073	3
26079	2
26083	0
26085	0
26089	1
26091	0
26095	0
26097	1
26101	2
26103	0
26105	1
26107	3
26109	0
26113	0
26119	0
26123	2
26127	1
26129	1
26131	0
26133	0
26135	0
26137	0
26141	0
26143	1
26151	1
26155	1
26149	2
26157	0
26165	3
27003	7
27013	1
27017	3
27019	1
27025	0
27027	0
27037	0
27039	0
27045	1
27053	0
27055	0
27059	1
27079	0
27095	0
27103	0
27109	7
27119	3
27123	1
27141	0
27143	0
27145	1
27137	9
27157	0
27163	0
27171	11
27001	0
27005	0
27007	2
27011	0
27015	0
27021	0
27023	0
27029	2
27031	0
27033	0
27035	1
27041	0
27043	0
27047	1
27049	1
27051	0
27057	1
27061	1
27063	0
27065	0
27067	0
27069	0
27073	1
27075	0
27077	0
27081	0
27083	0
27089	1
27091	0
27085	0
27093	0
27099	0
27101	0
27105	0
27107	1
27111	3
27113	0
27115	6
27121	0
27125	0
27127	0
27129	0
27131	2
27133	0
27135	0
27147	1
27149	0
27151	0
27153	3
27155	1
27159	1
27161	0
27165	0
27167	0
27169	0
27173	0
28033	0
28045	2
28047	9
28049	
28059	7
28073	0
28089	4
28093	1
28121	4
28143	
28019	1
28021	0
28043	
28067	0
28069	1
28075	7
28085	4
28091	2
28105	5
28107	0
28123	0
28131	2
28133	0
28149	2
28151	0
29003	0
29013	0
29017	0
29019	10
29021	9
29025	0
29027	1
29031	0
29037	0
29043	5
29047	3
29049	3
29051	3
29059	0
29063	1
29071	2
29077	7
29095	3
29097	0
29099	15
29107	2
29113	3
29119	0
29135	0
29145	21
29151	0
29165	2
29167	3
29177	0
29183	0
29183	8
29189	63
29219	3
29225	0
29001	0
29005	0
29007	0
29009	1
29011	7
29015	0
29023	0
29029	7
29033	0
29035	0
29039	1
29041	0
29045	0
29053	1
29055	0
29057	1
29061	0
29065	0
29067	3
29069	1
29073	0
29075	0
29079	0
29081	1
29083	3
29085	0
29087	0
29089	0
29091	0
29093	1
29101	0
29103	0
29105	2
29109	1
29111	1
29115	2
29117	0
29121	6
29123	1
29125	0
29127	0
29129	0
29131	3
29133	0
29137	1
29139	0
29141	0
29147	0
29149	1
29153	4
29155	0
29157	0
29159	0
29161	0
29163	2
29169	0
29171	1
29173	0
29175	1
29179	2
29181	0
29195	1
29197	0
29199	1
29201	1
29203	1
29205	0
29185	4
29186	1
29187	2
29207	0
29209	1
29211	0
29213	1
29215	1
29217	1
29221	5
29223	1
29227	0
29229	0
30009	1
30013	2
30037	0
30063	4
30111	8
30001	0
30003	1
30005	0
30007	0
30011	0
30017	1
30019	0
30021	0
30023	0
30025	0
30027	1
30029	5
30031	1
30033	0
30035	1
30039	0
30041	1
30043	1
30045	0
30047	7
30049	9
30051	0
30053	0
30057	1
30055	0
30059	0
30061	0
30065	2
30067	0
30071	0
30073	0
30075	0
30077	0
30079	0
30081	1
30083	0
30085	0
30087	0
30089	2
30091	1
30093	1
30095	1
30097	0
30099	0
30101	1
30103	0
30105	0
30107	0
30109	0
31025	0
31043	0
31051	1
31055	3
31079	2
31081	0
31109	1
31121	0
31153	0
31155	1
31159	1
31177	0
31001	3
31003	0
31005	0
31013	0
31017	0
31019	1
31021	0
31023	0
31027	0
31029	0
31031	0
31033	0
31035	0
31037	0
31039	0
31041	0
31045	0
31047	0
31053	0
31059	0
31061	0
31065	0
31067	1
31071	0
31073	0
31085	0
31087	1
31089	0
31091	0
31099	0
31101	0
31103	0
31105	0
31107	0
31111	2
31119	0
31123	0
31127	0
31131	0
31133	0
31135	0
31137	0
31139	0
31141	0
31145	0
31147	0
31149	0
31151	1
31157	0
31161	0
31163	0
31167	1
31169	
31173	1
31181	0
31183	0
31185	0
32510	6
32029	1
32031	7
32001	2
32005	3
32007	4
32009	0
32011	0
32013	2
32015	1
32017	2
32019	7
32021	0
32023	1
32027	0
32033	3
33015	0
33017	0
33003	0
33005	0
33009	0
33013	0
34001	0
34003	2
34005	0
34007	0
34007	94
34009	0
34011	0
34013	0
34015	0
34017	0
34019	0
34021	0
34023	0
34025	0
34027	0
34029	0
34031	0
34033	0
34035	0
34037	0
34039	0
34041	0
35001	103
35013	
35043	
35049	
35057	
35061	
35003	
35005	
35006	
35007	
35009	
35011	
35015	
35023	
35025	
35027	
35029	
35031	
35033	
35035	
35037	
35047	
35051	
35053	
35059	
36001	0
36007	0
36015	1
36027	0
36029	5
36043	0
36045	0
36051	0
36053	1
36059	68
36063	3
36065	1
36067	9
36069	0
36071	1
36073	0
36075	0
36079	0
36083	2
36087	0
36091	0
36093	0
36095	2
36103	0
36103	109
36107	1
36111	0
36113	1
36115	0
36119	5
36123	0
36003	0
36009	4
36011	1
36013	2
36017	0
36019	0
36021	0
36023	0
36025	0
36031	0
36033	0
36035	2
36037	0
36039	0
36041	0
36049	0
36057	0
36077	0
36097	0
36099	0
36101	1
36089	0
36105	3
36121	0
37001	2
37003	5
37021	8
37023	2
37025	4
37027	6
37035	14
37037	1
37053	1
37057	5
37059	1
37063	0
37065	7
37067	19
37069	6
37071	0
37087	7
37097	4
37101	7
37109	6
37115	1
37127	2
37129	19
37135	1
37137	1
37141	2
37145	2
37147	1
37157	4
37159	4
37169	1
37179	16
37183	14
37191	4
37197	1
37007	2
37009	0
37013	1
37029	0
37033	0
37039	9
37041	4
37043	0
37047	2
37055	0
37061	8
37083	6
37085	19
37091	0
37105	3
37107	5
37117	5
37111	22
37123	3
37131	3
37139	0
37143	2
37149	1
37153	5
37161	9
37163	5
37165	11
37167	7
37171	13
37173	0
37175	3
37177	0
37181	6
37189	0
37193	12
37195	2
37199	0
38015	1
38017	3
38035	0
38059	4
38065	0
38085	0
38001	0
38003	0
38005	1
38007	0
38009	0
38011	0
38013	0
38019	0
38021	1
38023	0
38025	1
38027	0
38029	1
38031	0
38033	0
38037	0
38039	0
38041	1
38043	0
38045	0
38047	0
38049	0
38051	0
38053	0
38055	1
38057	0
38061	2
38063	0
38067	1
38069	0
38071	0
38073	0
38075	0
38077	0
38079	1
38081	0
38083	0
38087	0
38089	0
38091	0
38093	0
38097	1
38099	1
38101	0
38103	0
38105	0
39003	3
39013	1
39015	1
39017	2
39023	4
39025	3
39041	5
39045	4
39051	4
39055	2
39057	4
39061	12
39073	3
39081	0
39085	1
39087	2
39093	4
39095	5
39097	7
39099	0
39103	0
39109	2
39113	23
39127	2
39129	2
39133	7
39139	5
39151	10
39153	7
39155	2
39159	1
39165	2
39173	4
39001	1
39005	0
39007	4
39009	1
39021	3
39027	0
39029	0
39031	7
39033	0
39039	0
39043	0
39047	2
39053	1
39063	0
39065	2
39067	1
39069	0
39071	7
39075	1
39079	4
39083	2
39091	2
39101	4
39105	5
39107	1
39111	1
39115	3
39119	5
39121	1
39123	0
39125	0
39131	0
39135	0
39137	0
39141	11
39143	
39145	9
39147	0
39149	2
39157	2
39161	1
39163	0
39167	2
39169	0
39175	0
40017	0
40027	6
40031	2
40033	1
40037	6
40047	6
40051	6
40079	5
40081	4
40083	3
40087	3
40109	0
40111	4
40113	4
40117	2
40131	8
40135	6
40143	6
40145	10
40001	3
40003	1
40005	2
40007	0
40009	8
40011	0
40015	3
40019	2
40021	10
40023	2
40025	0
40029	1
40035	2
40039	2
40041	4
40043	0
40045	0
40049	5
40053	2
40057	0
40059	0
40061	2
40063	2
40065	1
40067	3
40069	4
40071	1
40073	1
40075	0
40077	3
40085	1
40093	0
40095	0
40097	4
40089	4
40091	5
40099	0
40101	15
40103	1
40105	2
40107	1
40119	7
40121	15
40123	2
40125	5
40127	3
40129	2
40133	5
40137	1
40139	0
40141	0
40149	3
40151	0
40153	0
41003	4
41005	20
41009	2
41017	3
41033	5
41039	10
41043	9
41047	5
41051	7
41053	2
41067	39
41071	2
41001	0
41007	1
41011	1
41013	4
41025	1
41027	1
41031	2
41049	4
41057	3
41059	7
41061	1
41065	2
41069	0
42003	0
42011	0
42013	0
42017	0
42019	0
42041	0
42049	0
42055	0
42071	0
42081	0
42085	0
42091	0
42095	0
42103	0
42125	0
42131	0
42133	0
42009	0
42031	0
42047	0
42059	0
42063	0
42065	0
42073	0
42107	0
42109	0
42117	0
42119	0
42123	0
42127	0
45003	6
45007	22
45013	11
45015	12
45017	3
45023	6
45031	17
45039	7
45041	6
45045	61
45051	0
45051	48
45053	2
45057	8
45059	9
45063	17
45077	4
45079	36
45081	4
45083	20
45085	11
45087	8
45091	11
45001	2
45009	1
45011	6
45021	4
45025	5
45027	2
45029	15
45033	13
45043	7
45047	0
45049	0
45061	7
45067	1
45069	4
45065	0
45071	1
45073	5
45089	9
46033	0
46083	1
46087	0
46093	1
46099	3
46103	1
46125	0
46127	0
46003	0
46005	0
46007	0
46009	0
46011	0
46013	0
46019	0
46021	0
46023	1
46025	0
46027	0
46029	0
46031	0
46035	0
46039	0
46041	0
46043	0
46045	0
46049	1
46057	0
46063	0
46065	0
46067	0
46073	0
46081	0
46091	0
46089	0
46097	0
46101	0
46113	0
46107	0
46109	0
46111	1
46115	0
46117	0
46119	0
46123	0
46129	0
46135	0
46137	0
47001	5
47009	13
47011	1
47013	3
47015	2
47019	0
47021	3
47023	1
47033	1
47043	4
47047	0
47057	3
47063	5
47065	3
47169	0
47073	3
47081	1
47089	4
47093	24
47105	2
47111	1
47113	2
47115	0
47119	4
47125	3
47129	2
47139	2
47145	1
47147	2
47149	11
47153	2
47157	15
47159	2
47163	16
47165	8
47167	4
47171	2
47173	6
47179	6
47187	0
47189	0
47003	3
47005	0
47007	0
47017	0
47025	2
47027	1
47029	9
47031	2
47035	5
47039	1
47041	0
47045	1
47049	0
47051	3
47053	2
47055	2
47059	11
47061	3
47067	1
47069	6
47071	0
47075	0
47077	1
47079	0
47083	0
47085	1
47087	0
47091	5
47095	0
47097	5
47099	3
47101	0
47103	3
47117	0
47107	8
47109	4
47121	2
47123	1
47127	1
47131	4
47133	3
47135	1
47137	2
47141	6
47143	3
47151	2
47155	11
47161	1
47175	0
47177	6
47181	2
47183	1
47185	5
48007	0
48009	1
48011	0
48013	0
48015	0
48019	1
48021	3
48027	27
48029	53
48037	5
48039	8
48041	3
48051	1
48055	2
48059	2
48061	4
48065	1
48071	5
48077	0
48085	1
48091	1
48099	0
48107	0
48113	1
48121	3
48135	1
48139	1
48141	11
48145	0
48157	32
48167	16
48175	1
48181	0
48183	2
48187	4
48199	3
48201	292
48209	1
48215	29
48221	6
48229	0
48231	3
48235	0
48245	6
48251	9
48257	0
48281	0
48291	6
48303	1
48305	0
48317	0
48309	6
48325	0
48329	0
48339	15
48355	1
48359	0
48361	9
48367	4
48375	1
48381	2
48395	0
48397	0
48401	1
48409	0
48423	17
48425	0
48439	22
48441	0
48451	4
48453	32
48459	0
48469	2
48473	0
48479	1
48485	0
48491	6
48493	2
48497	8
48001	0
48003	0
48005	1
48017	0
48023	0
48025	2
48031	0
48033	0
48035	0
48043	0
48045	1
48047	0
48049	4
48053	0
48057	0
48063	0
48067	1
48069	0
48073	1
48075	0
48079	0
48081	0
48087	0
48089	0
48093	0
48095	0
48097	2
48101	0
48103	0
48105	0
48109	0
48111	0
48115	0
48117	1
48119	4
48123	0
48125	0
48127	2
48129	1
48131	4
48133	0
48137	0
48143	1
48147	3
48149	4
48151	1
48153	0
48155	0
48159	0
48161	0
48163	0
48165	1
48169	0
48171	0
48173	0
48177	0
48179	0
48185	3
48189	0
48191	0
48195	0
48197	1
48203	0
48205	0
48207	0
48211	1
48213	0
48217	0
48219	0
48223	6
48225	0
48227	6
48233	4
48237	1
48239	0
48241	3
48243	1
48247	0
48255	0
48261	0
48263	0
48265	2
48267	0
48269	0
48271	0
48273	0
48275	0
48277	2
48279	7
48283	0
48285	0
48287	1
48289	0
48293	2
48295	0
48297	0
48299	0
48301	0
48313	0
48319	0
48321	1
48323	0
48307	0
48311	0
48327	0
48331	0
48333	1
48335	0
48337	0
48341	0
48343	0
48345	0
48347	2
48353	0
48357	0
48363	0
48365	0
48369	0
48371	1
48373	0
48377	0
48379	0
48383	1
48385	0
48387	0
48389	0
48391	0
48393	0
48399	0
48403	1
48405	0
48407	0
48411	0
48413	0
48415	0
48417	0
48419	0
48421	0
48427	3
48429	3
48431	0
48433	0
48435	0
48443	0
48445	0
48447	0
48449	0
48455	0
48457	3
48461	0
48463	1
48465	5
48467	0
48471	0
48475	1
48477	1
48481	2
48483	2
48487	0
48489	1
48495	0
48499	0
48501	0
48503	0
48507	0
49003	0
49005	0
49011	1
49023	0
49035	22
49049	1
49053	0
49057	1
49001	4
49007	2
49013	2
49015	1
49021	2
49025	0
49027	3
49033	0
49037	1
49039	0
49041	0
49043	2
49047	0
49051	1
50007	0
50011	0
50013	0
50015	1
50025	0
51003	8
51007	0
51009	2
51011	0
51013	5
51015	5
51019	2
51023	0
51029	1
51031	0
51033	1
51036	1
51041	55
51043	0
51045	0
51047	2
51053	0
51059	30
51061	1
51063	0
51065	4
51067	4
51069	2
51071	1
51073	4
51075	1
51079	2
51085	9
51087	22
51093	6
51095	2
51101	0
51107	33
51115	0
51121	2
51125	3
51127	2
51145	2
51149	1
51153	10
51155	4
51157	0
51161	1
51165	5
51169	2
51177	1
51179	12
51183	1
51187	1
51191	2
51199	7
51001	1
51005	1
51017	0
51021	0
51025	0
51027	3
51035	4
51037	0
51049	2
51051	0
51057	1
51077	1
51081	1
51083	3
51089	15
51091	0
51097	0
51099	0
51103	2
51105	2
51109	2
51111	1
51113	0
51117	1
51119	2
51131	0
51133	1
51135	1
51137	0
51139	5
51141	2
51143	12
51147	1
51159	0
51163	2
51167	4
51171	1
51173	5
51175	5
51181	0
51185	8
51193	0
51195	4
51197	0
53003	1
53005	7
53007	1
53011	22
53013	1
53015	6
53017	3
53021	7
53033	44
53035	17
53051	2
53053	40
53057	4
53059	0
53061	29
53063	15
53065	2
53067	9
53071	1
53073	9
53077	19
53001	0
53009	6
53019	1
53023	1
53025	7
53027	6
53029	2
53031	2
53037	1
53039	0
53041	3
53043	2
53045	3
53047	1
53049	0
53055	3
53069	0
53075	1
54003	5
54005	0
54009	0
54011	2
54019	2
54029	2
54037	3
54051	0
54057	3
54061	1
54069	1
54077	0
54079	2
54081	7
54105	0
54107	2
54001	0
54013	0
54017	1
54021	0
54023	0
54025	0
54031	0
54033	6
54035	0
54041	2
54045	2
54053	5
54047	0
54055	1
54059	0
54063	1
54065	0
54067	0
54073	0
54075	0
54083	2
54085	0
54087	0
54089	0
54095	0
54097	0
54103	0
54109	2
55009	2
55015	0
55017	0
55021	1
55025	1
55031	0
55035	0
55039	0
55045	0
55049	0
55059	2
55061	0
55063	0
55073	0
55079	0
55087	3
55089	0
55093	0
55101	0
55105	6
55117	2
55109	1
55131	1
55133	2
55139	0
55001	0
55003	0
55005	1
55007	0
55011	0
55013	2
55019	0
55023	0
55027	0
55029	0
55033	1
55037	0
55041	1
55043	1
55047	1
55051	4
55053	1
55055	0
55057	1
55065	0
55067	1
55069	0
55071	0
55075	0
55077	0
55078	0
55081	1
55085	0
55091	1
55095	1
55097	1
55099	1
55103	0
55107	1
55111	0
55113	1
55115	1
55119	0
55121	1
55123	0
55125	1
55127	0
55129	1
55135	3
55137	2
55141	2
56021	1
56025	3
56001	1
56003	1
56005	3
56007	0
56011	0
56013	0
56015	0
56017	0
56019	0
56023	2
56029	0
56031	0
56033	0
56035	0
56037	5
56041	0
56043	0
56045	0
